DATE,GBRCPHPLA01GPM
2003-09-01,0.248756218905459
2003-10-01,0.124069478908202
2003-11-01,0.0
2003-12-01,0.247831474597274
2004-01-01,-0.61804697156984
2004-02-01,0.248756218905459
2004-03-01,0.124069478908202
2004-04-01,0.371747211895911
2004-05-01,0.246913580246914
2004-06-01,0.0
2004-07-01,-0.246305418719212
2004-08-01,0.246913580246914
2004-09-01,0.123152709359592
2004-10-01,0.123001230012314
2004-11-01,0.122850122850123
2004-12-01,0.613496932515338
2005-01-01,-0.731707317073171
2005-02-01,0.122850122850123
2005-03-01,0.368098159509189
2005-04-01,0.366748166259169
2005-05-01,0.365408038976871
2005-06-01,0.0
2005-07-01,0.121359223300971
2005-08-01,0.242424242424243
2005-09-01,0.0
2005-10-01,0.120918984280519
2005-11-01,0.0
